,gwb_code_2017,pharmacy_distance,"Afstand in meters van een adres tot de dichtstbijzijnde huisartsenpraktijk, berekend over de weg",GP_1km,Aantal huisartsenpraktijken binnen 3 km,Aantal huisartsenpraktijken binnen 5 km,"Afstand in meters van een adres tot de dichtstbijzijnde huisartsenpost, berekend over de weg",hospital_distance,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 5 km,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 10 km,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 20 km,"Afstand in meters van een adres tot het dichtstbijzijnde ziekenhuis (exclusief buitenpolikliniek), berekend over de weg",Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 5 km,Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 10 km,Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 20 km,"Afstand in meters van een adres tot de dichtstbijzijnde winkel met overige dagelijkse levensmiddelen, berekend over de weg",shops_1km,Aantal winkels met overige dagelijkse levensmiddelen dat binnen 3 km over de weg te bereiken is,Aantal winkels met overige dagelijkse levensmiddelen dat binnen 5 km over de weg te bereiken is,"Afstand in meters van een adres tot de dichtstbijzijnde grote supermarkt, berekend over de weg",supermarkets_1km,Het aantal grote supermarkten dat vanaf het adres binnen 3 km over de weg te bereiken is,Het aantal grote supermarkten dat vanaf het adres binnen 5 km over de weg te bereiken is,"Afstand in meters van een adres tot de dichtstbijzijnde school voor basisonderwijs, berekend over de weg",schools_1km,Aantal scholen voor basisonderwijs binnen 3 km,Aantal scholen voor basisonderwijs binnen 5 km,Aantal kinderdagverblijven binnen 1 km,Aantal kinderdagverblijven binnen 3 km,Aantal kinderdagverblijven binnen 5 km,"Afstand in meters van een adres tot het dichtstbijzijnde hotel, berekend over de weg",Aantal hotels dat vanaf het adres binnen 20 km over de weg te bereiken is,"Afstand in meters van een adres tot het dichtstbijzijnde restaurant, berekend over de weg",restaurants_1km,Aantal restaurants binnen 3 km over de weg te bereiken,Aantal restaurants binnen 5 km over de weg te bereiken,"Afstand in meters van een adres tot het dichtstbijzijnde caf , berekend over de weg",Aantal caf s binnen een straal van 1 km,Aantal caf s binnen een straal van 3 km,Aantal caf s binnen een straal van 5 km,"Afstand in meters van een adres tot het dichtstbijzijnde belangrijk overstapstation, berekend over de weg","Afstand in meters van een adres tot de dichtstbijzijnde oprit van een hoofdverkeersweg, berekend over de weg",distance_train_station_meters,"Afstand in meters van een adres tot de dichtstbijzijnde bibliotheek, berekend over de weg",distance_swimming_pool_meters,Aantal musea binnen 20 km,cinemas_5km,Aantal bioscopen binnen 10 km,Aantal bioscopen binnen 20 km,"Bruto inkomen huishouden, voorlopig inkomen 2017, na revisie","Netto huur, na revisie",rent_monthly,gwb_code_8,gwb_code_10,regio,gm_naam,recs,gwb_code,ind_wbi,a_inw,a_man,a_vrouw,a_00_14,a_15_24,a_25_44,a_45_64,a_65_oo,a_ongeh,a_gehuwd,a_gesch,a_verwed,a_w_all,a_nw_all,a_marok,a_antaru,a_suri,a_tur,a_ov_nw,a_geb,p_geb,a_ste,p_ste,a_hh,a_1p_hh,a_hh_z_k,a_hh_m_k,g_hhgro,bev_dich,a_woning,g_woz,p_1gezw,p_mgezw,p_bewndw,p_leegsw,p_koopw,p_huurw,p_wcorpw,p_ov_hw,p_e_o_w,p_bjj2k,p_bjo2k,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_ele_hu,g_ele_ko,g_gas,g_gas_ap,g_gas_tw,g_gas_hw,g_gas_2w,g_gas_vw,g_gas_hu,g_gas_ko,p_stadsv,a_inkont,g_ink_po,g_ink_pi,p_ink_li,p_ink_hi,p_n_act,p_hh_li,p_hh_hi,p_hh_lkk,p_hh_osm,a_soz_wb,a_soz_ao,a_soz_ww,a_soz_ow,g_wodief,g_vernoo,g_gewsek,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_ru,a_pau,a_bst_b,a_bst_nb,g_pau_hh,g_pau_km,a_m2w,g_afs_hp,g_afs_gs,g_afs_kv,g_afs_sc,g_3km_sc,a_opp_ha,a_lan_ha,a_wat_ha,pst_mvp,pst_dekp,ste_mvs,ste_oad
2733,03638200,764.089410411989,719.362794834709,2.58507387277567,18.181157407975,43.7580742186164,4173.10781467622,3814.61900525878,3,6,21,3814.61900525878,3,5,15,595.629493495702,16.9188042889247,78.17585294613,195.180009695724,617.497612430905,3.04590231738267,17.252139450217,43.3513051535264,247.209457652697,4.16278667700733,16.5850738727757,49.252139450217,2.664212977152,12.7048108326897,48.229912325647,279.507020143775,472.331278554593,624.944171895204,8.00815706213434,46.1701477455513,135.065577197655,646.338935290472,3,13.0865001729203,50.2162430019451,5434.94217539893,3383.64733912135,3579.19957066331,1551.86829210871,2792.85852782629,67.3312785545933,0,12,20,32448.4216184945,496.656034433108,603.101545158194,3638200,BU03638200,Osdorp Midden Noord,Amsterdam,Buurt,BU03638200,1,2850,1315,1535,575,415,735,600,535,1465,905,260,230,185,2105,1060,40,200,520,295,,,,,1170,565,175,440,"2,3",13527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,0,1069,1,1,3245
2734,03638201,566.545702587618,416.664547578771,3,17.0655476897054,40.0655476897054,4571.73486805238,3524.71943580819,3,6,20.7751811424887,3524.71943580819,3,5,15,333.495348624362,27.1600028414928,70.1896419772618,190.608908882828,338.615784543484,5.22481885751128,15.2903665472167,43,360.772971627381,6,17.6448174367649,48.1303637057239,4,13.2896348735297,58.2826337816753,702.213396586045,471.355182563235,368.806302418471,11.6455491104518,47.4426366231681,147.825263301111,852.012821194464,1.06554768970543,11.2248188575113,46.3192740092987,6017.43723916217,3387.90195966649,3298.32614966995,1366.82467800086,3375.92278543113,67,0,12,20,44543.6268065334,645.993127329132,807.469013668708,3638201,BU03638201,Osdorp Midden Zuid,Amsterdam,Buurt,BU03638201,1,3475,1690,1785,895,375,1190,635,390,1935,1095,335,120,450,2325,1075,35,215,525,475,,,,,1550,665,270,620,"2,2",14592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,2,1069,1,1,4421
2735,03638202,215.371587397222,163.75583466981,3.28737295589424,16.6498460087615,39.0627810353443,4597.39119099147,3033.00933074049,3,6,19,3033.00933074049,3,5,14,311.480920760353,28.700307982477,82.2122728589212,212.554126997208,362.082676487251,7.05046197371552,15,44,362.20859422653,3.86211886768271,20.3501539912385,46.7126270441058,3.57474591178847,16.3624730528673,69.0511703440846,855.028717938604,471.712627044106,338.460548189066,13.6375269471327,59.7133354144749,184.792454720125,1028.0287179386,0.70030798247701,13.075100096973,55.5268864060116,6196.39119099147,3076.76116473564,3127.63001140098,1265.39119099147,3410.86871012224,66,0,12,19,24625.6253584041,316.951555318426,439.851701326902,3638202,BU03638202,Zuidwestkwadrant Osdorp Noord,Amsterdam,Buurt,BU03638202,1,3195,1565,1625,635,475,1050,615,425,1805,980,290,125,415,2160,855,35,240,605,425,,,,,1435,635,325,485,"2,2",13811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,23,1,1069,1,1,4769
2736,03638203,750.940696195434,634.707490024046,4.17689466517634,17.8490632874253,37.8855149346754,4453.61402624486,2701.54122208623,3,6,19,2701.54122208623,3,5,14,229.697934784607,15.7551334241793,97.1329636845763,215.376193282141,361.74413665983,3.4838338168175,18,43.7875612924394,628.46431639991,4.54284877163194,24.0491411302519,44.1364581739156,2.34553973383699,18.9678254451432,74.1765672815401,1441.36097858655,469.058345967906,227.117103868694,9.27274902221852,68.0919076280063,205.162145508754,1167.83025889277,0.0436035969638668,15.5655060301491,60.1213743569399,6761.60684044632,2486.93260222036,2910.22460795848,1684.31781067793,2866.74268855507,66,0,12,19,119344.276514447,675.082057402624,1209.8773011484,3638203,BU03638203,Zuidwestkwadrant Osdorp Zuid,Amsterdam,Buurt,BU03638203,1,6230,3125,3100,1220,880,2240,1465,430,3615,2020,480,125,945,3790,1410,75,540,935,840,,,,,2870,1280,575,1025,"2,2",17717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,5,1069,1,1,4366
2737,03638300,976.871287109357,793.984189498666,1.60097853378474,14.6612928320731,34.8488797096565,5120.57079784247,3843.87128710936,2,5.88709761069104,19.887097610691,3843.87128710936,2,4.88709761069104,14.887097610691,188.963926910237,11.7741952213821,60.9617820989655,156.54663912897,201.884965386609,3,12.3004892668924,37.8488797096565,255.19462931089,4.58660834379867,14.7741952213821,41.887097610691,4.66129283207311,10.1875868775834,43.7359773203476,1345.39150094287,470,187.331899457903,5.58660834379867,42.7741952213821,112.101673554452,900.834339246422,0.586608343798669,10,30.7885654113681,6667.03342559752,3122.76186947726,3668.068351508,1788.98418949867,3804.87128710936,66,0,12,19,33200.9883733982,288.075705176386,493.489612018855,3638300,BU03638300,De Punt,Amsterdam,Buurt,BU03638300,1,6005,3040,2965,1120,840,2015,1240,795,3465,1825,505,220,950,3275,1090,55,455,880,800,,,,,2755,1380,505,880,"2,1",12512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,0,1069,1,1,3864
2738,03638400,1375.50888603021,1255.0720653092,0.202240198026358,12.8715122810729,31.4429730764554,5563.3759986748,3996.9143014097,2,5,19,3996.9143014097,2,4,14,692.431522393776,6.07401578052216,59.4780081986236,136.944091162922,692.431522393776,1.42853920461754,11.9735403065361,31.4784691413946,584.926002525043,2.89401137284777,14.0593186072614,36.8933957724159,1.5450011019186,9.85707840923508,34.8872704946069,1634.37121130912,469.843465835639,636.926002525043,2.84781736123136,39.7394393814308,97.2500467256818,1245.18718118439,0,9.13089576913887,27.0905907690888,7050.52189654064,2569.28121694627,4124.53972141827,2343.26882533189,3774.36244378995,66,0,10.7929473336101,19,59734.3205256059,760.553886829077,932.330734194471,3638400,BU03638400,Middelveldsche Akerpolder,Amsterdam,Buurt,BU03638400,1,3945,1905,2035,760,400,1100,1030,660,1945,1510,335,160,465,1780,775,25,280,365,335,,,,,1745,680,415,660,"2,2",11740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,2,1069,1,1,3236
2739,03638401,1492.56273952337,1423.38764470952,0.0916294728193917,8.66206655606646,25.1355782596305,5971.33889410294,4407.31246474583,2,5,19,4407.31246474583,2,4,14,1204.29843748774,1.31699642591422,52.8021113788863,119.090201222527,1216.62139167476,0.17126251433736,11.1712625143374,25.2667543318615,1182.8322714931,0.490090014654303,12.3296906423519,29.0629724260586,0.54759890796437,8.26848705173086,26.3810615466387,1464.54087431801,467.184253158625,1208.19352244503,0.315973184282389,32.0312985790892,81.7084640616382,1677.3245143477,0,7.45186462777264,21.1542801537587,7481.05976415946,2350.79947621118,4615.33992207482,3014.07260989807,3722.8436269299,66,0,10.1080322022516,19,74581.5608529451,862.849425744072,986.848807019707,3638401,BU03638401,De Aker West,Amsterdam,Buurt,BU03638401,1,4590,2290,2300,725,695,1050,1580,545,2295,1805,350,150,580,1965,455,55,445,450,560,,,,,1905,605,435,875,"2,4",8854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,52,6,1060,1,1,2718
2740,03638402,783.232015271765,621.959140746096,1.44516797585576,16.4242383546768,30.0544115526819,5190.84114820407,3261.99749699983,2.07175532664485,5.87184524575513,19,3261.99749699983,2.07175532664485,4.87184524575513,14,446.246442856111,6.87453177393172,77.6058904712174,153.538804578418,617.56062450929,1.12326504657427,15.3381004306281,31.0995976136312,486.706398553625,1.81644569422689,19.2740675622337,34.8941771455615,1.66440856401659,13.8644180305478,45.8501801523838,2137.06391732451,467.746141283958,390.272772188766,4.99126892433813,49.7726976430254,119.719871201418,1575.06256091048,0.462195714069234,11.7359474146948,33.5159919729065,7431.62906106258,2749.37122404108,3644.50464771046,2216.81891993307,2933.63639561434,66,0,11.8718452457551,19,89885.744159197,,1085.16908420182,3638402,BU03638402,De Aker Oost,Amsterdam,Buurt,BU03638402,1,5990,2980,3010,1070,1000,1300,2045,585,3140,2350,380,135,710,2745,830,35,615,690,575,,,,,2265,610,500,1160,"2,6",9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,65,6,1060,1,1,3539
2741,03638500,824.161823803832,757.092437845675,1.17708691826528,36.2645585831521,91.8011755469084,1147.33340487106,1147.33340487106,4,8,19.1479483419287,1147.33340487106,3,7,14,766.141607444303,7.03943399996501,222.515500945392,597.051949289893,791.763508840919,2.92637325791044,36.5765472570299,90.5180361135218,945.289326464954,2.93172946687087,36.9332304632574,84.272705695499,2.09231107105564,58.8215883392073,155.460743154443,1313.13148227002,469.51751931073,572.690420082586,3.85849553935833,195.125027074421,877.975420840049,759.55168144167,2.55310176835378,97.6700429552551,349.356797946467,4216.20947655758,1492.0520311285,1825.52241606679,1454.4644403379,1827.33340487106,68.9905029128528,6.49208125514869,14,19,79615.8343691188,,669.620404155596,3638500,BU03638500,Oostoever Sloterplas,Amsterdam,Buurt,BU03638500,1,2475,1210,1260,345,285,520,800,535,1155,980,200,155,425,710,150,10,200,170,185,,,,,1160,455,330,380,"2,1",6899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,36,29,1064,1,1,4031
2742,03638501,628.707938154647,651.992303630332,1,31.6736620749021,80.6631689625489,2068.70234466928,1884.09058982635,3,7,20,1884.09058982635,3,6,14,513.484786052544,12.2070655043787,173.673662074902,500.652675850196,900.753758788894,1.55438965418298,31.554389654183,84.108779308366,194.789086310787,4,28.445610345817,83.4351172334638,3,48.4246241211106,146.663168962549,1617.35291763518,469.554389654183,310.46274838569,12.9895068876468,146.859741354574,662.098286196013,350.378803486864,2,57.7824413832681,257.663168962549,5135.70234466928,1713.35291763518,1173.35291763518,848.998948557852,2733.70234466928,67.554389654183,4,13,19,71530.5510981301,365.103352864583,741.051063277614,3638501,BU03638501,Emanuel van Meterenbuurt,Amsterdam,Buurt,BU03638501,1,2230,1100,1130,430,245,625,525,415,1220,655,205,165,455,725,285,5,70,175,195,,,,,1055,530,190,340,"2,0",5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,44,14,1065,1,1,3448
2743,03638502,605.623470664227,699.810370789902,1.903676934289,33.5945144545381,91.2838719477143,1628.53990461096,1621.02508422839,4.49208535038052,8,19,1621.02508422839,3.49208535038052,7,14,256.408009936615,15.1015950851991,226.280274276266,571.706009483365,622.145765252118,4.29304277876486,36.162198859006,89.9992791766152,335.442665848739,4.96806484733735,31.1691398757678,88.3398171161919,5.16505385148093,64.902355746188,158.488630952546,1175.80781690793,471.31732208567,248.253875444194,11.4819723398298,225.767743616287,827.942322621412,341.612781128048,3.88172048594611,98.0894197506249,316.827650113471,4695.49148756648,1361.46635708468,1253.74138164545,979.623102131396,2308.9994022161,68.8009574283843,5.13437810438257,13.5079146496195,19,40816.0261487425,554.434056775823,753.518019107283,3638502,BU03638502,Jacob Geelbuurt,Amsterdam,Buurt,BU03638502,1,3350,1710,1640,720,500,1135,705,295,2020,925,340,80,425,2265,1035,30,200,555,445,,,,,1545,720,255,580,"2,1",10849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,1,1065,1,1,4417
2744,03638600,568.587374762444,406.662018857733,2.76001265349423,45.0634559833307,104.851116700562,767.450212168236,767.450212168236,4.68418477540402,8.08926570958155,19.6219382207623,767.450212168236,3.68418477540402,7.08926570958155,14,333.405460755588,9.28003796048268,288.521016393216,798.681714855022,523.395898454555,4.52421707494123,46.7976891586469,107.181029710383,351.592013198807,3.41764085602372,40.2040488159955,91.9416906191773,4,94.4900273224922,179.47551297485,859.849969844634,471.283670908899,635.346462424287,2.34600474588628,331.696648739066,1307.23589807502,509.84585665434,2,141.570152894629,552.512850855443,3832.71139248481,1024.03164954411,1662.96254441081,1415.7096484515,1363.12308241233,70,9.3199197102027,14.5242170749412,19,70672.7523319922,938.391765572689,1117.24474031273,3638600,BU03638600,Overtoomse Veld Noord,Amsterdam,Buurt,BU03638600,1,6005,2955,3045,1220,930,2150,1245,465,3660,1830,405,120,605,4170,2385,40,255,910,585,,,,,2440,925,505,1020,"2,4",17865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,1,1061,1,1,5351
2745,03638601,420.674994774606,177.902666939146,2.42303752469577,39.3517575271469,103.844997703992,1280.41103742992,1280.41103742992,5,8.57696247530423,19,1280.41103742992,4,7.57696247530423,14,140.358815234117,13.2552782647981,267.439923476881,780.790061915843,346.030376654602,4,42.0811037601824,105.347233516794,353.408962327866,4.77942432602995,34.924934484871,91.1550022960076,5.08751900490039,89.9393524244399,180.631518941695,753.88420428558,470.67807101184,819.297768258239,3.51163387499531,319.889795675599,1241.96931015758,366.491936596415,2.67914835723945,133.348242829953,508.081811211456,4338.49041830077,938.88420428558,1194.27898281362,1611.08086088176,1740.24018279794,69.2680352286882,8.16692669215209,14,19,37936.5629758226,592.212202624165,775.458188240913,3638601,BU03638601,Overtoomse Veld Zuid,Amsterdam,Buurt,BU03638601,1,4295,2055,2235,645,590,2120,635,310,3020,970,230,80,655,2105,1000,60,265,275,510,,,,,2335,1335,505,505,"1,8",14321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,1,1062,1,1,5507
2746,03638603,661,676,4,48,112,1375,1375,5,9,19,1375,4,8,14,506,26,319,896,555,5,52,121,363,4,42,99,5,105,198,636,472,604,7,410,1538,506,4,168,655,4174,1104,1359,1236,1230,69,10,14,19,173784,,825.640833333333,3638603,BU03638603,Rembrandtpark Zuid,Amsterdam,Buurt,BU03638603,1,840,420,415,70,95,490,105,85,615,185,25,20,245,145,5,10,20,10,100,,,,,540,325,155,65,"1,6",3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,27,4,1058,1,1,5826
2747,03638700,834.354226702144,875.661203261976,2.1319304728361,29.9293057556836,100.289331332065,2383.97750523585,1996.4776565081,4.81227640550771,8.50689566583095,19,1996.4776565081,4,7.50689566583095,14,347.127642419784,16.0054816008166,196.018329644413,665.108967143336,893.815054537514,1.08335653800344,30.5400864820136,102.581421983046,971.265227550495,1.04857393483267,29.3047529446682,91.2909423660297,6.19429573933066,71.5609319545036,180.761907143738,514.519204657913,469.965217396829,343.545034293194,11.0899286828418,248.942991239217,998.599041264466,867.861327331196,1.35395467450943,85.6770165596766,350.521487400414,4142.86112236798,867.505392173191,925.133211540609,1172.26931885406,2677.70690709935,68.506895665831,6.94372488235408,13.8122764055077,19,89188.1637775939,1016.58515089095,950.565028641674,3638700,BU03638700,Koningin Wilhelminaplein,Amsterdam,Buurt,BU03638700,1,2645,1485,1160,245,300,1530,405,175,1860,655,110,30,905,740,55,30,40,75,545,,,,,1650,930,510,220,"1,6",10790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,2,1062,1,1,6236
2748,03638701,1181,819,2,48,121,2303,2303,5,9,19,2303,4,8,14,610.541406181816,8.01390035677539,212.722464686108,753.472730085767,748.235598332757,1.86111438765011,32.0417010703262,113.208387396227,675,4,48,103,9.59724351972572,82.9445165283024,193.944516528302,379.429849461401,469.86111438765,402.916008082328,15.9028154579763,319.708800240141,1202.62610583191,776.360111766716,3.8750147444255,109.125221166383,458.403346257294,3900.09671272041,950.637529125204,1295.44374981818,1567,2269,69,11,14,19,129025.253159936,637.669982910156,1197.46349965316,3638701,BU03638701,Andreasterrein,Amsterdam,Buurt,BU03638701,1,1270,625,640,290,120,455,290,125,750,410,95,25,290,445,185,10,50,85,120,,,,,555,215,125,220,"2,3",8808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,3,1058,1,1,7627
2749,03638702,,,,,,,,,,,,,,,478,15,161,656,348,2,26,102,,,,,6,68,178,186,468,543,13,213,987,804,4,58,342,3798,1029,1840,,,,,,,18510,294.809997558594,414.479997558594,3638702,BU03638702,Delflandpleinbuurt Oost,Amsterdam,Buurt,BU03638702,1,1555,850,700,225,245,595,365,135,1080,285,165,30,260,740,255,30,120,120,220,,,,,785,485,140,170,"1,7",9090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,1,1059,1,1,5715
2750,03638703,207.176308963296,170.125892805987,4,26.7692760046886,101.715069834234,2848.40413647759,1531.29616533707,4.0830742182488,8,19.0830742182488,1531.29616533707,4,7,14,208.827423939913,11.2713559957594,156.475669510085,653.165628026995,246.051771546544,2.0830742182488,25.8378302082485,102.935424441186,274.764727777137,1.2492226547464,28.1321339849995,92.6645937459904,5.87582330449263,66.9659855485019,182.38861664709,341.706194449244,470,180.651947360372,12.3362755177413,211.470695087965,957.344314279245,867.992956580661,3.5507864388419,56.3998552991809,327.332074958719,3878.85006867615,945.035544117401,1501.8265955946,1628.38962570176,3141.691180247,68,6.92418578909567,14,19,50471.7030821921,805.053586010685,1056.31424756179,3638703,BU03638703,Delflandpleinbuurt West,Amsterdam,Buurt,BU03638703,1,3430,1745,1685,500,600,1480,550,315,2415,675,285,65,730,1470,510,45,170,290,455,,,,,2040,1275,400,375,"1,7",10638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,2,1062,1,1,4768
2751,03638704,,,,,,,,,,,,,,,486.705808129346,3.0542929330266,112.217171732106,500.705808129346,725.760101062372,2,22.9457070669734,77.1628787990798,,,,,1.0542929330266,54,150.891414133947,737.705808129346,469.054292933027,788.760101062372,3.0542929330266,148.271464665133,772.891414133947,1053.76010106237,0,35.1085858660532,258,4337.76010106237,619.705808129346,2225.58459538088,,,,,,,21876.8666491778,356.21557327651,568.296782142178,3638704,BU03638704,Riekerhaven,Amsterdam,Buurt,BU03638704,1,575,390,185,10,310,265,0,0,550,25,5,0,40,355,15,5,20,5,315,,,,,525,485,40,10,"1,1",1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,0,1062,1,2,2032
2752,03638705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14610.3429795521,461.148064788216,602.382024774329,3638705,BU03638705,Schipluidenbuurt,Amsterdam,Buurt,BU03638705,1,1090,470,615,20,505,550,15,5,1025,60,10,5,430,275,20,25,30,30,180,,,,,945,830,110,20,"1,2",9668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,0,1062,1,1,5356
2753,03638801,1706.42547152456,1442.74473036336,0,11,49.7882973166362,4189.74473036336,1162.42547152456,4,7,20,1162.42547152456,4,6,14,1165.42547152456,0,59.1669031386198,296.690721742711,1649.79551559675,0,8,50.4690384778369,1197.42547152456,0,13.259911855615,60.779735566845,0,24.9492147666068,97.0567709220424,329.425471524562,469.319258838799,389.425471524562,2,67.8984295332137,317.808830443726,1548.11477443555,0,18.3192588387993,98.3338062772397,5403.11477443555,1477.42547152456,2451.42547152456,1970.42547152456,4030.42547152456,67.6299559278075,0,13,19,67118.4509048575,,390.836746163967,3638801,BU03638801,Park Haagseweg,Amsterdam,Buurt,BU03638801,1,960,490,470,130,105,195,350,185,465,420,60,25,190,170,20,10,40,20,90,,,,,435,135,155,155,"2,2",8463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,1,1066,1,2,2260
2754,03638804,707.285127492322,479.650997606363,2,18.0262941410766,38.6661666496046,4623.23468210937,1810.81961769474,3,7,19,1810.81961769474,3,6,14,810.285127492322,4,93.1316302719978,215.786455226573,746.044989309135,1.333003541495,17.2393083742858,42.946741475561,405.225836309327,2,22.8941531934077,43.2656025153625,1.32085190211184,20.4672949180889,72.6250597645487,1960.17690210959,467.733567675737,675.872411718696,3,67.6926203572959,211.771323349364,1304.23468210937,0,13.4794465574721,56.148593444902,6366.07100621733,1528.17928068573,3064.85579212512,1860.23468210937,3172.33299726766,66,0,12,19,57380.18521362,,727.249805058365,3638804,BU03638804,Nieuw Sloten Noordwest,Amsterdam,Buurt,BU03638804,1,3125,1520,1605,500,410,750,1045,430,1555,1200,265,115,455,1190,435,35,250,180,295,,,,,1270,360,330,585,"2,4",9040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,3,1066,1,1,3110
2755,03638805,1109.91231354785,421.440198384254,2.90041495845911,20.1945454043101,54.1458514201326,4109.26925705141,1133.63128459417,3.09958504154089,7,20,1133.63128459417,3.09958504154089,6,14,926.893321545317,2.6830307925584,103.468013955921,289.845972044311,937.618835840401,0.805454595689872,17.6483111566156,53.0027895267075,478.440198384254,3.64088658161003,23.6216666956534,56.771993964894,2.77390943064199,29.3057324698204,92.220732265938,1514.63128459417,468.099585041541,1051.79514004434,0.497925207704451,86.6201361740929,298.56630382811,1274.67875823515,0,21.6829132256175,95.3656850803474,5702.57174861861,1653.6188358404,2387.6010558591,1831.26925705141,3589.30612438906,66.5081496789439,0,13,19,41029.7740213135,973.263467919777,1102.31219406301,3638805,BU03638805,Nieuw Sloten Noordoost,Amsterdam,Buurt,BU03638805,1,3155,1555,1595,425,350,795,975,620,1480,1290,245,155,445,970,245,35,180,205,305,,,,,1440,500,435,510,"2,2",7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,44,4,1066,1,1,3075
2756,03638806,448,136,3,20,47,4340,835,4,8,20,835,4,7,14,250,5,100,267,320,2,15,48,383,4,19,55,4,27,88,1063,470,378,5,89,283,1531,0,21,80,5663,976,2601,2087,3495,67,0,13,19,38452,800,941.01,3638806,BU03638806,Belgiëplein e.o.,Amsterdam,Buurt,BU03638806,1,1075,495,580,90,85,295,305,310,470,390,135,95,250,355,60,10,70,65,155,,,,,645,345,195,110,"1,7",13004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,1066,1,2,2433
